posx,posy,posz,velx,vely,velz
14168851.6225458,-5282982.10197434,5228168.30338312,1059.21793066995,4558.34009989715,1735.54616843426
14169910.1510417,-5278423.50489227,5229903.59513503,1057.83904357921,4558.85398917602,1735.03730709266
14170967.3005987,-5273864.39414364,5231638.37794116,1056.46005354562,4559.36743481194,1734.52827690666
14172023.0711144,-5269304.77017062,5233372.65163271,1055.08096070289,4559.88043675507,1734.0190779258
14173077.4624859,-5264744.63341784,5235106.41604089,1053.70176518552,4560.39299495542,1733.50971019964
14174130.4746107,-5260183.98432843,5236839.67099701,1052.32246712752,4560.90510936316,1733.00017377775
14175182.1073859,-5255622.82334714,5238572.41633237,1050.94306666343,4561.41677992837,1732.4904687097
14176232.3607099,-5251061.1509163,5240304.65187836,1049.56356392697,4561.92800660139,1731.98059504511
14177281.2344798,-5246498.96748168,5242036.37746641,1048.183959053,4562.43878933231,1731.47055283359
14178328.7285941,-5241936.2734854,5243767.59292799,1046.80425217517,4562.94912807159,1730.96034212477
14179374.8429503,-5237373.06937303,5245498.29809464,1045.42444342824,4563.45902276943,1730.44996296831
14180419.5774469,-5232809.35558798,5247228.49279793,1044.04453294629,4563.96847337627,1729.93941541387
14181462.9319824,-5228245.13257407,5248958.17686948,1042.6645208635,4564.47747984254,1729.42869951114
14182504.9064549,-5223680.40077611,5250687.35014099,1041.28440731438,4564.98604211867,1728.91781530982
14183545.5007632,-5219115.16063804,5252416.01244414,1039.90419243314,4565.49416015519,1728.40676285962
14184584.7148061,-5214549.41260369,5254144.16361076,1038.52387635396,4566.00183390268,1727.89554221027
14185622.5484822,-5209983.1571181,5255871.80347265,1037.14345921139,4566.50906331169,1727.38415341153
14186659.0016906,-5205416.39462558,5257598.93186169,1035.76294113975,4567.01584833285,1726.87259651316
14187694.0743309,-5200849.12556937,5259325.54860978,1034.38232227302,4567.52218891694,1726.36087156495
14188727.7663018,-5196281.35039538,5261051.65354894,1033.00160274601,4568.02808501458,1725.84897861668
14189760.0775029,-5191713.06954727,5262777.24651117,1031.62078269281,4568.53353657659,1725.33691771818
14190791.0078337,-5187144.28347018,5264502.32732854,1030.23986224798,4569.03854355375,1724.82468891928
14191820.5571941,-5182574.99260814,5266226.89583319,1028.85884154572,4569.54310589696,1724.31229226982
14192848.7254835,-5178005.19740641,5267950.95185727,1027.47772072061,4570.04722355706,1723.79972781967
14193875.5126021,-5173434.89830937,5269674.49523303,1026.09649990696,4570.55089648503,1723.28699561871
14194900.9184499,-5168864.09576178,5271397.52579274,1024.71517923918,4571.05412463185,1722.77409571683
14195924.9429274,-5164292.79020815,5273120.04336872,1023.33375885159,4571.55690794857,1722.26102816395
14196947.5859345,-5159720.98209395,5274842.04779333,1021.95223887883,4572.05924638623,1721.74779300999
14197968.8473721,-5155148.67186315,5276563.53889901,1020.57061945504,4572.56113989598,1721.23439030491
14198988.7271403,-5150575.85996225,5278284.51651823,1019.18890071516,4573.0625884289,1720.72082009865
14200007.2251405,-5146002.54683439,5280004.98048352,1017.80708279306,4573.56359193631,1720.20708244121
14201024.3412729,-5141428.73292651,5281724.93062745,1016.42516582382,4574.06415036932,1719.69317738257
14202040.0754391,-5136854.41868213,5283444.36678262,1015.04314994141,4574.56426367934,1719.17910497275
14203054.4275399,-5132279.60454732,5285163.28878175,1013.66103528062,4575.06393181763,1718.66486526177
14204067.3974768,-5127704.29096666,5286881.69645753,1012.27882197576,4575.5631547356,1718.15045829967
14205078.985151,-5123128.47838635,5288599.58964274,1010.89651016162,4576.06193238461,1717.63588413651
14206089.1904644,-5118552.16725009,5290316.96817021,1009.51409997223,4576.56026471624,1717.12114282238
14207098.0133183,-5113975.35800485,5292033.83187281,1008.13159154264,4577.05815168187,1716.60623440736
14208105.4536148,-5109398.05109499,5293750.18058346,1006.74898500704,4577.55559323313,1716.09115894156
14209111.5112557,-5104820.24696663,5295466.01413515,1005.36628050022,4578.05258932155,1715.5759164751
14210116.1861433,-5100241.9460646,5297181.33236089,1003.98347815652,4578.54913989883,1715.06050705812
14211119.4781795,-5095663.14883513,5298896.13509376,1002.60057811072,4579.04524491658,1714.54493074079
14212121.3872669,-5091083.85572341,5300610.42216688,1001.21758049727,4579.54090432656,1714.02918757327
14213121.9133079,-5086504.06717511,5302324.19341343,999.834485450778,4580.03611808053,1713.51327760575
14214121.0562054,-5081923.78363557,5304037.44866664,998.451293105724,4580.53088613033,1712.99720088844
14215118.8158618,-5077343.0055512,5305750.18775977,997.068003596937,4581.02520842775,1712.48095747157
14216115.1921803,-5072761.73336711,5307462.41052615,995.684617058812,4581.51908492474,1711.96454740536
14217110.1850636,-5068179.96752974,5309174.11679917,994.301133626171,4582.01251557319,1711.44797074008
14218103.7944154,-5063597.70848405,5310885.30641224,992.917553433353,4582.50550032516,1710.93122752599
14219096.0201383,-5059014.9566775,5312595.97919885,991.533876615501,4582.99803913255,1710.41431781338
14220086.8621364,-5054431.71255452,5314306.13499252,990.150103306763,4583.49013194756,1709.89724165255
14221076.3203129,-5049847.97656207,5316015.77362681,988.766233642114,4583.9817787222,1709.37999909382
14222064.3945716,-5045263.74914555,5317724.89493537,987.382267756003,4584.47297940871,1708.86259018754
14223051.0848163,-5040679.03075204,5319433.49875188,985.998205783425,4584.9637339592,1708.34501498404
14224036.3909513,-5036093.82182611,5321141.58491005,984.614047858559,4585.45404232602,1707.82727353369
14225020.3128801,-5031508.12281592,5322849.15324366,983.22979411673,4585.94390446133,1707.30936588689
14226002.8505074,-5026921.93416638,5324556.20358656,981.845444692211,4586.43332031756,1706.79129209403
14226984.0037378,-5022335.2563235,5326262.73577261,980.46099971963,4586.92228984709,1706.27305220552
14227963.7724751,-5017748.08973524,5327968.74963575,979.076459334226,4587.41081300222,1705.7546462718
14228942.1566247,-5013160.43484605,5329674.24500995,977.691823670116,4587.89888973556,1705.23607434332
14229919.1560907,-5008572.29210437,5331379.22172924,976.307092862678,4588.38651999946,1704.71733647054
14230894.7707787,-5003983.661955,5333083.67962772,974.922267046125,4588.8737037466,1704.19843270394
14231869.0005932,-4999394.5448455,5334787.61853949,973.537346355551,4589.36044092949,1703.67936309402
14232841.8454399,-4994804.94122177,5336491.03829876,972.152330925507,4589.84673150081,1703.1601276913
14233813.3052235,-4990214.85153146,5338193.93873976,970.767220891101,4590.33257541317,1702.64072654629
14234783.3798502,-4985624.27621962,5339896.31969674,969.382016386599,4590.81797261939,1702.12115970956
14235752.069225,-4981033.2157346,5341598.18100408,967.99671754732,4591.30292307215,1701.60142723164
14236719.3732539,-4976441.67052219,5343299.52249613,966.61132450776,4591.7874267243,1701.08152916314
14237685.2918427,-4971849.64102985,5345000.34400735,965.225837402944,4592.27148352865,1700.56146555463
14238649.8248974,-4967257.12770388,5346700.6453722,963.840256367509,4592.75509343815,1700.04123645674
14239612.9723242,-4962664.13099175,5348400.42642523,962.454581536479,4593.23825640568,1699.52084192008
14240574.7340292,-4958070.65134014,5350099.68700103,961.0688130446,4593.72097238426,1699.00028199529
14241535.1099191,-4953476.68919575,5351798.42693424,959.682951026633,4594.20324132692,1698.47955673304
14242494.0999002,-4948882.24500626,5353496.64605953,958.296995617642,4594.68506318669,1697.958666184
14243451.7038792,-4944287.31921852,5355194.34421164,956.910946952412,4595.1664379167,1697.43761039886
14244407.9217631,-4939691.91227927,5356891.52122538,955.524805165698,4595.64736547013,1696.91638942832
14245362.7534586,-4935096.0246364,5358588.17693557,954.138570392617,4596.12784580015,1696.39500332312
14246316.1988731,-4930499.6567362,5360284.31117712,952.752242767751,4596.60787886004,1695.87345213397
14247268.2579132,-4925902.80902758,5361979.92378495,951.365822426538,4597.087464603,1695.35173591166
14248218.930487,-4921305.48195623,5363675.01459406,949.979309503367,4597.56660298245,1694.82985470693
14249168.2165014,-4916707.6759705,5365369.58343951,948.592704133472,4598.04529395172,1694.30780857057
14250116.1158645,-4912109.39151724,5367063.63015637,947.206006451604,4598.52353746424,1693.7855975534
14251062.6284836,-4907510.62904481,5368757.15457979,945.819216592994,4599.00133347344,1693.26322170623
14252007.754267,-4902911.38899925,5370450.15654497,944.432334692111,4599.47868193289,1692.7406810799
14252951.4931223,-4898311.67182992,5372142.63588716,943.045360884502,4599.95558279605,1692.21797572525
14253893.8449582,-4893711.47798264,5373834.59244165,941.658295304554,4600.43203601661,1691.69510569315
14254834.8096825,-4889110.80790657,5375526.02604379,940.271138087737,4600.90804154812,1691.17207103448
14255774.387204,-4884509.66204854,5377216.93652898,938.883889368752,4601.3835993443,1690.64887180015
14256712.5774309,-4879908.04085692,5378907.32373266,937.496549282798,4601.85870935883,1690.12550804108
14257649.380272,-4875305.94477919,5380597.18749035,936.109117964779,4602.33337154552,1689.60197980817
14258584.7956365,-4870703.37426288,5382286.52763759,934.721595549606,4602.80758585817,1689.0782871524
14259518.8234329,-4866100.32975654,5383975.34400999,933.333982172517,4603.28135225061,1688.55443012471
14260451.4635704,-4861496.8117078,5385663.63644318,931.946277968448,4603.75467067675,1688.0304087761
14261382.7159586,-4856892.8205643,5387351.4047729,930.558483072326,4604.22754109055,1687.50622315754
14262312.5805064,-4852288.35677473,5389038.64883488,929.170597619419,4604.69996344595,1686.98187332006
14263241.0571236,-4847683.42078685,5390725.36846493,927.782621744684,4605.171937697,1686.45735931468
14264168.1457199,-4843078.01304848,5392411.56349892,926.394555583089,4605.64346379779,1685.93268119245
14265093.8462048,-4838472.13400844,5394097.23377274,925.006399269926,4606.11454170238,1685.40783900442
14266018.1584884,-4833865.78411428,5395782.37912237,923.61815294006,4606.58517136499,1684.88283280166
14266941.0824807,-4829258.96381489,5397466.99938381,922.2298167288,4607.05535273977,1684.35766263527
14267862.6180919,-4824651.67355832,5399151.09439312,920.841390771159,4607.52508578099,1683.83232855636
14268782.7652324,-4820043.91379255,5400834.66398642,919.452875202131,4607.99437044295,1683.30683061605
14269701.5238125,-4815435.68496669,5402517.70799986,918.064270157072,4608.46320667993,1682.78116886547
14270618.8937429,-4810826.98752877,5404200.22626968,916.67557577097,4608.93159444636,1682.25534335579
14271534.8749344,-4806217.82192706,5405882.21863212,915.286792178899,4609.39953369665,1681.72935413816
14272449.4672976,-4801608.18861066,5407563.68492352,913.897919516191,4609.86702438524,1681.20320126378
14273362.6707439,-4796998.08802728,5409244.62498023,912.508957917715,4610.33406646667,1680.67688478386
14274274.4851839,-4792387.52062706,5410925.03863868,911.119907519127,4610.80065989543,1680.15040474959
14275184.9105294,-4787776.48685681,5412604.92573534,909.730768455003,4611.2668046262,1679.62376121224
14276093.9466913,-4783164.98716714,5414284.28610674,908.341540861134,4611.73250061351,1679.09695422303
14277001.5935816,-4778553.02200525,5415963.11958944,906.952224872204,4612.19774781214,1678.56998383324
14277907.8511115,-4773940.59182124,5417641.42602007,905.562820623835,4612.66254617674,1678.04285009416
14278812.7191935,-4769327.69706231,5419319.20523531,904.173328250694,4613.12689566217,1677.51555305707
14279716.1977389,-4764714.338179,5420996.45707188,902.783747888535,4613.59079622315,1676.9880927733
14280618.28666,-4760100.51561928,5422673.18136657,901.394079672266,4614.05424781458,1676.46046929416
14281518.985869,-4755486.22983281,5424349.3779562,900.004323737339,4614.51725039134,1675.93268267102
14282418.2952783,-4750871.48126796,5426025.04667766,898.61448021878,4614.9798039084,1675.40473295522
14283316.2148003,-4746256.27037446,5427700.18736788,897.224549252047,4615.44190832071,1674.87662019814
14284212.7443477,-4741640.5976011,5429374.79986384,895.834530972302,4615.90356358332,1674.34834445118
14285107.8838332,-4737024.46339678,5431048.88400258,894.444425514714,4616.36476965133,1673.81990576576
14286001.6331697,-4732407.86821133,5432722.43962119,893.054233014769,4616.82552647981,1673.29130419328
14286893.9922702,-4727790.81249368,5434395.4665568,891.663953607641,4617.28583402394,1672.7625397852
14287784.9610481,-4723173.29669281,5436067.96464661,890.273587428514,4617.74569223896,1672.23361259296
14288674.5394162,-4718555.32125875,5437739.93372786,888.883134612918,4618.20510108006,1671.70452266805
14289562.7272886,-4713936.88663989,5439411.37363784,887.492595295836,4618.66406050261,1671.17527006195
14290449.5245781,-4709317.99328734,5441082.28421388,886.101969613128,4619.12257046183,1670.64585482616
14291334.931199,-4704698.6416489,5442752.6652934,884.711257699573,4619.58063091322,1670.1162770122
14292218.9470648,-4700078.83217512,5444422.51671384,883.320459690843,4620.03824181212,1669.58653667162
14293101.5720898,-4695458.56531489,5446091.8383127,881.929575722061,4620.49540311406,1669.05663385595
14293982.8061876,-4690837.84151886,5447760.62992752,880.538605928911,4620.95211477447,1668.52656861677
14294862.6492731,-4686216.66123502,5449428.89139592,879.14755044621,4621.40837674903,1667.99634100567
14295741.10126,-4681595.02491504,5451096.62255554,877.75640940997,4621.86418899321,1667.46595107423
14296618.1620635,-4676972.93300673,5452763.82324409,876.365182954936,4622.31955146276,1666.93539887407
14297493.8315976,-4672350.38596149,5454430.49329933,874.973871217016,4622.77446411328,1666.40468445683
14298368.1097775,-4667727.38422824,5456096.63255906,873.582474331305,4623.22892690055,1665.87380787416
14299240.996518,-4663103.92825744,5457762.24086115,872.190992433396,4623.68293978032,1665.34276917771
14300112.491734,-4658480.01849905,5459427.31804351,870.799425658702,4624.1365027084,1664.81156841915
14300982.5953411,-4653855.65540177,5461091.8639441,869.407774142239,4624.58961564072,1664.28020565019
14301851.3072541,-4649230.83941754,5462755.87840094,868.016038020052,4625.04227853308,1663.74868092254
14302718.6273889,-4644605.57099483,5464419.36125208,866.624217427062,4625.49449134153,1663.21699428791
14303584.5556608,-4639979.85058467,5466082.31233566,865.232312499017,4625.94625402199,1662.68514579806
14304449.0919859,-4635353.6786366,5467744.73148985,863.840323371169,4626.39756653055,1662.15313550473
14305312.2362796,-4630727.05560143,5469406.61855287,862.448250179178,4626.84842882324,1661.6209634597
14306173.9884583,-4626099.98192882,5471067.97336298,861.056093058324,4627.29884085624,1661.08862971476
14307034.3484378,-4621472.45806961,5472728.79575852,859.663852144269,4627.74880258566,1660.5561343217
14307893.3161347,-4616844.48447352,5474389.08557787,858.271527572299,4628.19831396777,1660.02347733236
14308750.8914652,-4612216.06159156,5476048.84265945,856.87911947812,4628.64737495877,1659.49065879856
14309607.0743458,-4607587.18987381,5477708.06684175,855.486627997123,4629.09598551499,1658.95767877216
14310461.8646934,-4602957.86977047,5479366.75796328,854.094053264728,4629.54414559279,1658.42453730502
14311315.2624247,-4598328.10173258,5481024.91586266,852.701395416639,4629.99185514851,1657.89123444903
14312167.2674565,-4593697.88621043,5482682.54037851,851.308654588292,4630.43911413862,1657.35777025608
14313017.8797063,-4589067.22365425,5484339.63134953,849.915830915106,4630.8859225196,1656.82414477809
14313867.0990908,-4584436.11451539,5485996.18861443,848.522924532859,4631.33228024793,1656.29035806699
14314714.9255279,-4579804.55924345,5487652.21201203,847.129935576751,4631.77818728024,1655.75641017472
14315561.3589345,-4575172.55829082,5489307.70138118,845.736864182882,4632.22364357304,1655.22230115324
14316406.3992289,-4570540.11210632,5490962.65656076,844.343710486191,4632.66864908309,1654.68803105453
14317250.0463282,-4565907.2211427,5492617.07738972,842.950474622876,4633.11320376696,1654.15359993058
14318092.3001507,-4561273.88584918,5494270.96370706,841.557156728003,4633.5573075815,1653.61900783341
14318933.1606144,-4556640.10667761,5495924.31535185,840.163756937462,4634.00096048343,1653.08425481503
14319772.6276374,-4552005.88407828,5497577.13216318,838.770275386652,4634.44416242962,1652.54934092748
14320610.7011379,-4547371.21850315,5499229.41398021,837.376712211487,4634.88691337687,1652.01426622281
14321447.3810347,-4542736.11040163,5500881.16064215,835.983067547066,4635.3292132822,1651.47903075311
14322282.667246,-4538100.5602264,5502532.37198825,834.589341529535,4635.77106210246,1650.94363457045
14323116.5596907,-4533464.56842757,5504183.04785784,833.195534294198,4636.21245979472,1650.40807772694
14323949.0582876,-4528828.13545696,5505833.18809028,831.801645976907,4636.653406316,1649.87236027469
14324780.1629556,-4524191.26176543,5507482.79252498,830.407676713211,4637.09390162338,1649.33648226584
14325609.8736141,-4519553.94780391,5509131.86100141,829.013626638653,4637.53394567402,1648.80044375254
14326438.190182,-4514916.19402429,5510780.3933591,827.619495889102,4637.97353842507,1648.26424478694
14327265.1125789,-4510278.00087758,5512428.38943762,826.225284600116,4638.41267983377,1647.72788542123
14328090.6407245,-4505639.36881485,5514075.8490766,824.830992907284,4638.8513698574,1647.19136570761
14328914.774538,-4501000.29828808,5515722.77211571,823.436620946479,4639.28960845323,1646.65468569829
14329737.5139398,-4496360.78974788,5517369.15839468,822.042168853114,4639.72739557866,1646.11784544549
14330558.8588491,-4491720.84364721,5519015.00775331,820.647636763372,4640.16473119101,1645.58084500146
14331378.8091867,-4487080.46043577,5520660.32003141,819.253024812363,4640.60161524783,1645.04368441845
14332197.3648722,-4482439.64056699,5522305.09506889,817.858333136405,4641.03804770649,1644.50636374874
14333014.5258263,-4477798.38449129,5523949.33270567,816.463561870834,4641.47402852459,1643.96888304461
14333830.2919695,-4473156.6926603,5525593.03278175,815.068711151368,4641.9095576597,1643.43124235838
14334644.6632222,-4468514.56552633,5527236.19513718,813.673781113943,4642.34463506941,1642.89344174235
14335457.6395053,-4463872.00354082,5528878.81961205,812.278771894214,4642.77926071139,1642.35548124888
14336269.2207396,-4459229.00715557,5530520.90604651,810.883683627931,4643.21343454335,1641.8173609303
14337079.4068463,-4454585.57682213,5532162.45428075,809.488516450768,4643.64715652306,1641.27908083899
14337888.1977463,-4449941.71299293,5533803.46415505,808.093270498677,4644.08042660826,1640.74064102733
14338695.5933612,-4445297.41611899,5535443.93550969,806.697945907141,4644.51324475686,1640.20204154771
14339501.5936119,-4440652.68665383,5537083.86818504,805.302542812458,4644.94561092664,1639.66328245255
14340306.1984207,-4436007.52504756,5538723.26202151,803.907061349802,4645.37752507564,1639.12436379428
14341109.4077086,-4431361.93175414,5540362.11685956,802.511501655603,4645.80898716171,1638.58528562535
14341911.2213979,-4426715.90722404,5542000.43253971,801.115863865138,4646.23999714296,1638.04604799821
14342711.6394104,-4422069.45191033,5543638.20890253,799.720148114535,4646.6705549774,1637.50665096534
14343510.6616682,-4417422.56626457,5545275.44578863,798.324354539416,4647.10066062315,1636.96709457923
14344308.2880936,-4412775.2507396,5546912.14303868,796.92848327582,4647.53031403832,1636.42737889239
14345104.518609,-4408127.50578702,5548548.30049342,795.532534459374,4647.95951518114,1635.88750395733
14345899.3531367,-4403479.33185976,5550183.91799363,794.136508226129,4648.38826400981,1635.3474698266
14346692.7915997,-4398830.72940954,5551818.99538014,792.74040471174,4648.81656048264,1634.80727655276
14347484.8339205,-4394181.69888934,5553453.53249381,791.344224052262,4649.24440455791,1634.26692418836
14348275.4800221,-4389532.24075133,5555087.5291756,789.947966383487,4649.671796194,1633.726412786
14349064.7298277,-4384882.35544755,5556720.98526649,788.551631841152,4650.09873534936,1633.18574239826
14349852.5832602,-4380232.04343122,5558353.90060752,787.155220561374,4650.52522198238,1632.64491307778
14350639.0402432,-4375581.30515452,5559986.27503979,785.758732679928,4650.95125605158,1632.10392487717
14351424.1007001,-4370930.14106974,5561618.10840444,784.362168332615,4651.37683751552,1631.56277784909
14352207.7645544,-4366278.55163015,5563249.40054266,782.965527655551,4651.80196633276,1631.0214720462
14352990.0317302,-4361626.53728742,5564880.15129572,781.568810784328,4652.22664246196,1630.48000752117
14353770.9021507,-4356974.09849589,5566510.36050491,780.17201785539,4652.65086586173,1629.93838432669
14354550.3757406,-4352321.23570637,5568140.0280116,778.775149004045,4653.07463649088,1629.39660251547
14355328.4524235,-4347667.94937362,5569769.15365718,777.378204366858,4653.49795430806,1628.85466214025
14356105.132124,-4343014.23994881,5571397.73728314,775.981184079239,4653.92081927218,1628.31256325375
14356880.4147665,-4338360.10788579,5573025.77873098,774.584088277455,4654.34323134201,1627.77030590872
14357654.3002755,-4333705.55363684,5574653.27784226,773.186917097252,4654.7651904765,1627.22789015795
14358426.7885755,-4329050.57765589,5576280.23445861,771.789670674918,4655.18669663453,1626.68531605421
14359197.8795919,-4324395.18039436,5577906.64842169,770.392349145908,4655.60774977516,1626.1425836503
14359967.573249,-4319739.36230684,5579532.51957325,768.994952646709,4656.02834985734,1625.59969299904
14360735.8694722,-4315083.12384542,5581157.84775506,767.597481312989,4656.44849684019,1625.05664415327
14361502.7681867,-4310426.46546395,5582782.63280895,766.199935280974,4656.86819068278,1624.51343716582
14362268.2693179,-4305769.38761519,5584406.8745768,764.802314686541,4657.2874313443,1623.97007208956
14363032.3727913,-4301111.89075211,5586030.57290054,763.404619665614,4657.70621878394,1623.42654897737
14363795.0785324,-4296453.9753288,5587653.72762219,762.006850354499,4658.12455296093,1622.88286788213
14364556.3864672,-4291795.64179735,5589276.33858377,760.609006888819,4658.54243383461,1622.33902885677
14365316.2965215,-4287136.890612,5590898.40562738,759.211089404909,4658.95986136426,1621.79503195419
14366074.8086215,-4282477.72222552,5592519.92859516,757.813098038614,4659.3768355093,1621.25087722735
14366831.9226931,-4277818.1370919,5594140.90732933,756.415032926161,4659.79335622912,1620.70656472919
14367587.6386628,-4273158.13566397,5595761.34167214,755.016894203414,4660.20942348321,1620.16209451268
14368341.956457,-4268497.71839586,5597381.2314659,753.618682006633,4660.62503723105,1619.61746663081
14369094.8760024,-4263836.88574044,5599000.57655297,752.220396471674,4661.04019743224,1619.07268113658
14369846.3972256,-4259175.63815196,5600619.37677575,750.82203773483,4661.45490404634,1618.52773808301
14370596.5200536,-4254513.97608334,5602237.63197672,749.423605931963,4661.86915703301,1617.98263752312
14371345.2444132,-4249851.89998887,5603855.34199841,748.025101199365,4662.28295635192,1617.43737950996
14372092.5702316,-4245189.41032193,5605472.50668338,746.626523673034,4662.69630196282,1616.89196409659
14372838.4974363,-4240526.50753596,5607089.12587424,745.227873488977,4663.1091938255,1616.34639133609
14373583.0259545,-4235863.19208532,5608705.19941371,743.829150783496,4663.52163189973,1615.80066128156
14374326.1557137,-4231199.46442351,5610320.72714449,742.430355692606,4663.93361614542,1615.25477398609
14375067.8866419,-4226535.32500374,5611935.70890938,741.031488352222,4664.34514652249,1614.70872950282
14375808.2186664,-4221870.77428152,5613550.14455122,739.632548899003,4664.75622299081,1614.16252788488
14376547.1517157,-4217205.81270886,5615164.03391288,738.233537468456,4665.16684551048,1613.61616918542
14377284.6857174,-4212540.44074161,5616777.37683734,736.834454197348,4665.57701404144,1613.06965345761
14378020.8206002,-4207874.65883218,5618390.17316757,735.435299221303,4665.98672854386,1612.52298075464
14378755.556292,-4203208.46743562,5620002.42274664,734.03607267681,4666.39598897782,1611.9761511297
14379488.8927218,-4198541.86700534,5621614.12541764,732.636774699805,4666.80479530352,1611.42916463602
14380220.8298176,-4193874.85799649,5623225.28102372,731.237405426799,4667.21314748113,1610.88202132681
14380951.3675089,-4189207.44086155,5624835.88940813,729.837964993419,4667.621045471,1610.33472125533
14381680.5057241,-4184539.61605639,5626445.9504141,728.438453536396,4668.02848923334,1609.78726447484
14382408.2443924,-4179871.38403425,5628055.46388496,727.038871191591,4668.43547872857,1609.2396510386
14383134.5834429,-4175202.74525013,5629664.42966406,725.639218095435,4668.84201391703,1608.69188099992
14383859.5228051,-4170533.70015764,5631272.84759486,724.239494383906,4669.2480947592,1608.14395441209
14384583.0624082,-4165864.24921183,5632880.71752082,722.839700193434,4669.65372121553,1607.59587132844
14385305.202182,-4161194.39286676,5634488.03928547,721.439835660134,4670.05889324656,1607.04763180231
14386025.9420561,-4156524.1315769,5636094.81273239,720.039900920234,4670.46361081287,1606.49923588704
14386745.2819605,-4151853.4657964,5637701.03770522,718.639896109867,4670.86787387507,1605.95068363601
14387463.221825,-4147182.39598043,5639306.71404766,717.239821365476,4671.27168239381,1605.40197510259
14388179.7615801,-4142510.92258258,5640911.84160344,715.839676822999,4671.67503632984,1604.85311034018
14388894.9011555,-4137839.04605906,5642516.42021637,714.439462619206,4672.07793564381,1604.3040894022
14389608.6404822,-4133166.76686262,5644120.44973029,713.039178889752,4672.48038029662,1603.75491234208
14390320.9794901,-4128494.08544979,5645723.92998912,711.638825771504,4672.88237024902,1603.20557921325
14391031.9181106,-4123821.00227378,5647326.86083681,710.238403400238,4673.28390546195,1602.65609006917
14391741.4562739,-4119147.51779022,5648929.24211737,708.837911912525,4673.6849858963,1602.10644496332
14392449.5939114,-4114473.63245334,5650531.07367486,707.43735144447,4674.08561151306,1601.55664394919
14393156.3309538,-4109799.3467189,5652132.3553534,706.036722132665,4674.48578227321,1601.00668708028
14393861.6673327,-4105124.66104052,5653733.08699717,704.636024113003,4674.88549813786,1600.4565744101
14394565.6029792,-4100449.57587402,5655333.2684504,703.235257522088,4675.28475906808,1599.9063059922
14395268.1378249,-4095774.09167409,5656932.89955736,701.834422496151,4675.68356502501,1599.35588188012
14395969.2718016,-4091098.20889507,5658531.98016237,700.433519171295,4676.08191596988,1598.80530212742
14396669.0048406,-4086421.92799361,5660130.51010984,699.032547684384,4676.47981186385,1598.2545667877
14397367.3368743,-4081745.2494228,5661728.48924419,697.631508171098,4676.87725266829,1597.70367591453
14398064.2678343,-4077068.17363973,5663325.91740993,696.230400768432,4677.27423834443,1597.15262956153
14398759.7976532,-4072390.70109792,5664922.7944516,694.8292256122,4677.67076885373,1596.60142778232
14399453.926263,-4067712.83225354,5666519.12021379,693.427982839077,4678.06684415753,1596.05007063055
14400146.6535964,-4063034.56756112,5668114.89454117,692.026672585203,4678.46246421732,1595.49855815987
14400837.9795857,-4058355.90747693,5669710.11727845,690.625294987265,4678.85762899457,1594.94689042395
14401527.904164,-4053676.85245465,5671304.78827038,689.223850181118,4679.2523384509,1594.39506747647
14402216.4272638,-4048997.40295123,5672898.90736177,687.822338303664,4679.64659254781,1593.84308937114
14402903.5488183,-4044317.55942112,5674492.4743975,686.420759490985,4680.04039124699,1593.29095616167
14403589.2687606,-4039637.32232032,5676085.4892225,685.01911387967,4680.43373451008,1592.73866790179
14404273.5870239,-4034956.69210367,5677677.95168173,683.617401605916,4680.82662229883,1592.18622464525
14404956.5035416,-4030275.66922731,5679269.86162023,682.21562280634,4681.21905457499,1591.6336264458
14405638.0182474,-4025594.25414644,5680861.21888309,680.81377761725,4681.61103130037,1591.08087335723
14406318.1310748,-4020912.44731634,5682452.02331542,679.41186617497,4682.00255243685,1590.52796543332
14406996.8419577,-4016230.24919323,5684042.27476244,678.009888616127,4682.39361794629,1589.97490272789
14407674.15083,-4011547.66023241,5685631.97306939,676.607845077039,4682.78422779067,1589.42168529474
14408350.057626,-4006864.68088898,5687221.11808156,675.205735693956,4683.17438193198,1588.86831318773
14409024.5622795,-4002181.31162022,5688809.70964431,673.803560603832,4683.56408033219,1588.31478646069
14409697.6647254,-3997497.55288,5690397.74760304,672.401319942504,4683.95332295347,1587.7611051675
14410369.3648976,-3992813.405126,5691985.23180323,670.999013847042,4684.34210975785,1587.20726936204
14411039.6627313,-3988128.86881251,5693572.16209038,669.596642453405,4684.73044070756,1586.65327909819
14411708.5581609,-3983443.94439629,5695158.53831005,668.194205898358,4685.11831576478,1586.09913442988
14412376.0511214,-3978758.63233273,5696744.36030786,666.791704318201,4685.50573489179,1585.54483541104
14413042.1415478,-3974072.93307861,5698329.62792952,665.3891378497,4685.89269805083,1584.99038209559
14413706.8293756,-3969386.84708836,5699914.34102073,663.986506628829,4686.27920520433,1584.4357745375
14414370.1145396,-3964700.37481964,5701498.49942729,662.583810792619,4686.66525631461,1583.88101279074
14415031.9969757,-3960013.51672753,5703082.10299502,661.181050477254,4687.05085134413,1583.32609690931
14415692.4766192,-3955326.27326876,5704665.15156983,659.778225819449,4687.43599025535,1582.77102694718
14416351.553406,-3950638.64489882,5706247.64499766,658.375336955507,4687.8206730108,1582.21580295839
14417009.2272718,-3945950.63207455,5707829.58312451,656.972384022166,4688.20489957304,1581.66042499696
14417665.4981527,-3941262.23525182,5709410.96579644,655.569367155843,4688.58866990468,1581.10489311695
