posx,posy,posz,velx,vely,velz
-3470.64289924137,4000.86767130871,3546.20214543609,-0.278307515947968,-0.076897888035928,-0.148241677936485
-3470.92120103451,4000.79084324622,3546.05383047562,-0.278308836737267,-0.0769223248452875,-0.14824612597262
-3471.19950549245,4000.71399123613,3545.9055103583,-0.278310380198626,-0.0769475827177327,-0.14825156821781
-3471.47781258735,4000.63711526251,3545.75718506882,-0.278315326132753,-0.0769715850462766,-0.148255825925297
-3471.75612237215,4000.56021533339,3545.60885461254,-0.278317814253717,-0.0769960989216636,-0.148260468489132
-3472.03443478897,4000.48329144566,3545.46051899187,-0.278319504270498,-0.0770212901412056,-0.148265842442588
-3472.31274988489,4000.40634360148,3545.31217820603,-0.278320836754764,-0.077046026188921,-0.148270643214772
-3472.59106761354,4000.32937178797,3545.16383224452,-0.278325749566117,-0.0770697351962903,-0.148274546274854
-3472.86938801727,4000.25237602824,3545.01548113195,-0.278328429252595,-0.0770947759601258,-0.14827982826819
-3473.14771105517,4000.17535630668,3544.86712485403,-0.278330881809617,-0.0771189966061454,-0.148284115767195
-3473.42603674489,4000.09831261091,3544.71876339563,-0.278334660324907,-0.077143225151688,-0.148288530880331
-3473.70436507448,4000.02124496658,3544.57039678864,-0.278337309163958,-0.077167971540061,-0.148293458299703
-3473.98269605134,3999.94415335305,3544.42202500908,-0.278340929136505,-0.0771922699460025,-0.148297940371955
-3474.26102966507,3999.86703777992,3544.2736480697,-0.278341425066559,-0.0772173904454087,-0.148303117235101
-3474.5393659305,3999.78989824466,3544.12526596724,-0.278345016725283,-0.0772413937549267,-0.148307245079701
-3474.8177048178,3999.71273474082,3543.97687869732,-0.278347679467554,-0.0772664392074372,-0.148312525347491
-3475.09604633839,3999.63554727699,3543.82848626999,-0.278350115445108,-0.0772906643085471,-0.148316811351032
-3475.37439048521,3999.5583358437,3543.68008867557,-0.278352726310173,-0.0773151182064994,-0.148321383650878
-3475.65273726651,3999.48110044557,3543.53168591936,-0.278355535488983,-0.0773400974190666,-0.148326595970146
-3475.93108667727,3999.40384107296,3543.38327799141,-0.278357940849829,-0.0773640279830404,-0.148330527649093
-3476.20943871277,3999.32655774738,3543.23486491822,-0.278360414323021,-0.0773888484741966,-0.148335520175908
-3476.48779335304,3999.24925043661,3543.08644666445,-0.278364166661487,-0.0774130848962163,-0.148339933145205
-3476.76615062254,3999.17191916916,3542.93802326213,-0.278366812456912,-0.0774381350233,-0.148345211688392
-3477.04451050987,3999.09456392347,3542.78959468781,-0.278368057323251,-0.0774622880995798,-0.148349301035284
-3477.32287302336,3999.01718471473,3542.64116095934,-0.278371825954259,-0.0774868230951675,-0.148354067027937
-3477.60123813681,3998.93978153196,3542.49272206703,-0.278374441069746,-0.0775115787381068,-0.148358991239831
-3477.87960585937,3998.86235437709,3542.34427801305,-0.278377053761821,-0.0775363350453002,-0.148363915214424
-3478.15797618921,3998.78490324747,3542.1958287952,-0.278379640646588,-0.0775607955527686,-0.14836848541009
-3478.4363491222,3998.70742814959,3542.04737442223,-0.278382048183483,-0.0775850282307492,-0.148372768852707
-3478.71472466255,3998.62992907302,3541.89891488233,-0.278384677014549,-0.077610082965669,-0.148378045654125
-3478.99310280075,3998.55240602476,3541.7504501855,-0.278387079808063,-0.0776343168838889,-0.148382328647636
-3479.27148354843,3998.47485899976,3541.60198032531,-0.278389834000779,-0.0776590085390527,-0.148387184562513
-3479.54986686972,3998.39728799769,3541.45350530556,-0.278393206432024,-0.077682795646977,-0.148391022253364
-3479.8282528064,3998.31969302359,3541.3050251292,-0.278395955822447,-0.0777074886951242,-0.148395877785008
-3480.10664132779,3998.24207407148,3541.15653979267,-0.278397244491797,-0.0777325374960941,-0.148401025092186
-3480.38503243065,3998.1644311368,3541.0080492915,-0.2783997889399,-0.0777567066989468,-0.14840524020185
-3480.66342612356,3998.08676423012,3540.85955363848,-0.278403575373337,-0.0777818432616508,-0.148410710396272
-3480.94182239709,3998.00907334056,3540.71105282214,-0.278404810272963,-0.0778063007955163,-0.148415150137628
-3481.2202212681,3997.93135847818,3540.5625468539,-0.278408522128621,-0.0778305492887191,-0.148419559772433
-3481.49862269274,3997.85361962515,3540.41403571706,-0.278411103506882,-0.0778553141345268,-0.148424480772815
-3481.77702671766,3997.77585679496,3540.26551942443,-0.278412484679438,-0.0778797056660726,-0.148428853130252
-3482.0554333118,3997.6980699764,3540.11699796633,-0.278415061219707,-0.0779044717724599,-0.14843377367884
-3482.33384247205,3997.62025918405,3539.968471361,-0.278417458748148,-0.0779290096751423,-0.14843840737789
-3482.61225419489,3997.54242440154,3539.81993959012,-0.278421158690711,-0.0779532616964965,-0.148442816043761
-3482.89066850324,3997.46456564051,3539.6714026663,-0.278424879426043,-0.0779778110029158,-0.148447577767708
-3483.16908537023,3997.38668289521,3539.52286058584,-0.278426118396107,-0.078002569632722,-0.148452368914975
-3483.44750479927,3997.308776159,3539.37431334129,-0.278429634715026,-0.0780265948526646,-0.148456490369482
-3483.72592680114,3997.23084544764,3539.22576095133,-0.278431198722278,-0.0780515160443433,-0.14846150110215
-3484.00435133404,3997.15289073736,3539.07720339209,-0.278433781504411,-0.0780765832843874,-0.14846677320653
-3484.28277845281,3997.07491204574,3538.92864068055,-0.278436139235928,-0.078100829077087,-0.14847105212147
-3484.56120810811,3996.99690937296,3538.78007282183,-0.278439868671621,-0.0781256791412979,-0.148476165658883
